tweet_id,tweet_link,author_name,author_handle,text,timestamp,likes,retweets,replies,image_urls,is_reply,reply_to,conversation_id
1847526720728932491,https://x.com/amannimbhoria/status/1847526720728932491,Aman,@amannimbhoria,"@FibeIndia   @jagograhakjago   @RBI  
I took a loan from your app and due to job switch i wasn't able to pay the emi cz my notice money about to arrive.",2024-10-19T06:34:30.000Z,0,0,1,,False,,
1848391067193766227,https://x.com/amannimbhoria/status/1848391067193766227,Aman,@amannimbhoria,yes exactly the agent came to home and told every confidential thing to my family what kind of hooliganism is this.  @FibeIndia   @RBI   @jagograhakjago,2024-10-21T15:49:06.000Z,0,0,1,,False,,
1848352658836561931,https://x.com/NikhilReddyINC/status/1848352658836561931,Nikhil Reddy Gudur,@NikhilReddyINC,"Request everyone to avoid taking loans from  @FibeIndia  loan app. Especially ladies, please delete this app from your phone for your own good. 

Request  @RBI  to check on loan recovery techniques used by their agents. They are  blackmailing women who have taken loans from their",2024-10-21T13:16:29.000Z,5,3,3,,False,,
1848666951414939789,https://x.com/niharikasingh01/status/1848666951414939789,Niharika Singh,@niharikasingh01,Their agents cross the limit of decency and never share the details of NBFC from where  they are calling.,2024-10-22T10:05:22.000Z,1,0,1,,False,,
1848724278851535358,https://x.com/BhavsarKet90906/status/1848724278851535358,Ketaki Bhavsar,@BhavsarKet90906,"@FibeIndia 
 @aajtak 
 @BGTutoriall 
 @RBI 
 @FinMinIndia  
Fibe recovery agent continuesly harrase me for loan recovery. Please take strict action against them. My id - 1437895196",2024-10-22T13:53:10.000Z,1,6,6,https://pbs.twimg.com/media/Gaf87QLbsAAhuBW?format=jpg&name=900x900,False,,
1848724682394198099,https://x.com/RamanKumar61872/status/1848724682394198099,Raman Kumar,@RamanKumar61872,Agency Wale pe plenty thokna chahiye,2024-10-22T13:54:46.000Z,0,1,1,,False,,
1848684067836879202,https://x.com/KotakDhira71520/status/1848684067836879202,Dhiraj Kotak,@KotakDhira71520,ban this nbfc,2024-10-22T11:13:23.000Z,1,1,1,,False,,
1848684604120506780,https://x.com/KamalPawar93376/status/1848684604120506780,Kamal Pawar,@KamalPawar93376,RBI LOOK IT THIS,2024-10-22T11:15:31.000Z,1,0,1,,False,,
1848686289530372250,https://x.com/MilindDhan57914/status/1848686289530372250,Milind Dhanawade,@MilindDhan57914,Stop this illegal practice,2024-10-22T11:22:13.000Z,1,1,1,,False,,
1848686731618648478,https://x.com/zameer22262/status/1848686731618648478,Mohd Zameeruddin,@zameer22262,Ban agency and nbfc,2024-10-22T11:23:58.000Z,1,0,1,,False,,
1848724698558861784,https://x.com/BGTutoriall/status/1848724698558861784,Bijay Giri,@BGTutoriall,Inke khilaf action lena chahiye RBI ko,2024-10-22T13:54:50.000Z,0,1,1,,False,,
1848759301998846233,https://x.com/BhavsarKet90906/status/1848759301998846233,Ketaki Bhavsar,@BhavsarKet90906,"@FibeIndia 
 @aajtak 
 @RBI 
 @FinMinIndia 
 @BGTutoriall  
Fibe recovery agent threatened and harrase me at 9:25 pm on watsapp calling for loan recovery. Is this proper way and right time for recovery. Please do strict action against him.",2024-10-22T16:12:20.000Z,0,3,3,https://pbs.twimg.com/media/GagcyWnbEAIZ1l8?format=jpg&name=900x900,False,,
1848689168961991136,https://x.com/anilpanday777gm/status/1848689168961991136,·,@anil kumar,Gundagardi kb band hogi inlogo ki,2024-10-22T11:33:39.000Z,1,0,1,,False,,
1848771629347643860,https://x.com/PravinGaikwad_6/status/1848771629347643860,Pravin Gaikwad,@PravinGaikwad_6,@RBI  ban Karo  @FibeIndia  ko,2024-10-22T17:01:19.000Z,0,0,1,,False,,
1848691626157474228,https://x.com/AshishVerm14868/status/1848691626157474228,Ashish Verma,@AshishVerm14868,"Please investigate this issue, illegal practice..",2024-10-22T11:43:25.000Z,1,0,1,,False,,
1848693815097311449,https://x.com/Deepaks66854371/status/1848693815097311449,Deepak singh,@Deepaks66854371,Ban this agency,2024-10-22T11:52:07.000Z,1,0,1,,False,,
1848694111206772824,https://x.com/aksinsuranceblg/status/1848694111206772824,aks,@aksinsuranceblg,This type of agency should be banned,2024-10-22T11:53:17.000Z,1,0,1,,False,,
1848740459168075865,https://x.com/Annu812004/status/1848740459168075865,संजय,@Annu812004,Please take appropriate and effective action against this type of act done by the recovery agent of  @FibeIndia,2024-10-22T14:57:28.000Z,0,0,1,,False,,
1848706145503834469,https://x.com/Darshana1305/status/1848706145503834469,darshana vithlani,@Darshana1305,Ban karo isko....,2024-10-22T12:41:07.000Z,1,0,1,,False,,
1848709277499724247,https://x.com/IamAswarth/status/1848709277499724247,Aswarth,@IamAswarth,"@FibeIndia  I don't know anyone with name Srinivas PS, your customer care executives are continuously calling me and asking for him. Please stop calling me.",2024-10-22T12:53:33.000Z,0,0,1,,False,,
1848711044018950228,https://x.com/sayyedrame65538/status/1848711044018950228,sayyed rameez,@sayyedrame65538,@RBI  should look this matter seriously,2024-10-22T13:00:34.000Z,1,0,1,,False,,
1848724846144102711,https://x.com/KumarSankl27659/status/1848724846144102711,Sunil Kumar Sankla,@KumarSankl27659,En badmasho ka illaj karna hay,2024-10-22T13:55:25.000Z,0,1,1,,False,,
1848743059649118667,https://x.com/SkonlineW50992/status/1848743059649118667,skonline works,@SkonlineW50992,Nbfc equals to gunda sahukar,2024-10-22T15:07:48.000Z,1,0,1,,False,,
1848766888769425754,https://x.com/s29086336/status/1848766888769425754,Som Nath,@s29086336,A fine Wale kuch action nai letay chup dekane ki liay reply detay hay,2024-10-22T16:42:29.000Z,1,0,1,,False,,
1848791614548021326,https://x.com/HaiderK76834/status/1848791614548021326,Haider Nawaz Khan,@HaiderK76834,Stop harassment,2024-10-22T18:20:44.000Z,1,0,1,,False,,
1846884040772550729,https://x.com/RBI/status/1846884040772550729,ReserveBankOfIndia,@RBI,"एनबीएफसी-एमएफआई सहित चुनिंदा एनबीएफसी के विरुद्ध कार्रवाई
Action against select NBFCs including NBFCs-MFIs
 https:// rbidocs.rbi.org.in/rdocs/PressRel ease/PDFs/PR1323E1FCBC065F3B4D318DD480498905D949.PDF …",2024-10-17T12:00:43.000Z,120,35,87,,False,,
1848635062910087367,https://x.com/imvarunchopra/status/1848635062910087367,Varun Chopra,@imvarunchopra,"@RBI   @RBIsays  Yes I am a customer since 2022, and one of your employee told me she is not even hesitant to call me 200 times a day..this is real harassment..",2024-10-22T07:58:39.000Z,0,0,1,,False,,
1848638658384970193,https://x.com/JatinPadhyMHU/status/1848638658384970193,Jatin Padhy,@JatinPadhyMHU,Aise lutere aur chor company ko RBI kaise licence diya ye mujhe ascharya Kiya hai.,2024-10-22T08:12:56.000Z,0,0,1,,False,,
1848619320026288352,https://x.com/imvarunchopra/status/1848619320026288352,Varun Chopra,@imvarunchopra,"Please look  @FibeIndia   @rupee_112   @lendingplate   @PayRupik  These applications are charging excessively high interest rates, and even a one-day delay results in significant penalties. Additionally, users face harassment, with relentless follow-up calls.",2024-10-22T06:56:06.000Z,0,0,2,,False,,
1847620922091720779,https://x.com/lkumar101/status/1847620922091720779,Lalit Arya,@lkumar101,"@FibeIndia   @HMOIndia   @DelhiPolice  
This guy caling my family with fake DP name try to extort 40000 as he said calling from DP, i knwo hez  @FibeIndia  goon. Plz help DP m
Not in India and my family isnt safe",2024-10-19T12:48:49.000Z,0,0,2,https://pbs.twimg.com/media/GaQRb6dXsAAY0mI?format=jpg&name=900x900,False,,
1848333748598673881,https://x.com/niharikasingh01/status/1848333748598673881,Niharika Singh,@niharikasingh01,@FibeIndia  why your collection executive can not talk properly. Despite telling them that I am not medically fit and listen such things. The lady named Deepika did not stop. Already sent recording on care@fibe.in. Request you stop such things.,2024-10-21T12:01:20.000Z,0,0,3,,False,,
1848354339418779851,https://x.com/RamshettyVishnu/status/1848354339418779851,Ramshetty Vishnu Ganesh,@RamshettyVishnu,@RBI   @RBIsays   @CMOMaharashtra   @FibeIndia   @DGPMaharashtra   @TelanganaDGP   @TelanganaPolice   @dir_ed,2024-10-21T13:23:09.000Z,0,0,1,,False,,
1848354529018097828,https://x.com/RamshettyVishnu/status/1848354529018097828,Ramshetty Vishnu Ganesh,@RamshettyVishnu,"Request everyone to avoid taking loans from  @FibeIndia  loan app. Especially ladies, please delete this app from your phone for your own good. 

Request  @RBI  to check on loan recovery techniques used by their agents. They are  blackmailing women who have taken loans from their",2024-10-21T13:23:55.000Z,1,0,1,,False,,
1848354692046438492,https://x.com/RamshettyVishnu/status/1848354692046438492,Ramshetty Vishnu Ganesh,@RamshettyVishnu,"Request everyone to avoid taking loans from  @FibeIndia  loan app. Especially ladies, please delete this app from your phone for your own good. 

Request  @RBI  to check on loan recovery techniques used by their agents. They are  blackmailing women who have taken loans from their",2024-10-21T13:24:34.000Z,2,1,2,,False,,
1848355826718969997,https://x.com/PvinothkumarpP/status/1848355826718969997,vino,@PvinothkumarpP,"@FibeIndia  I applied for a loan on Friday with a 10-min disbursal promise, but it’s been over 3 days. Customer care keeps saying 'end of the day' with no resolution. Why rely on NBFCs in emergencies if service isn’t prompt? Why advertise 10-min disbursal if you can’t deliver?",2024-10-21T13:29:04.000Z,0,0,1,,False,,
1847610655815176298,https://x.com/DjKumar40325167/status/1847610655815176298,Adv kumar,@DjKumar40325167,@FibeIndia  this is called next level harassment by this company  @RBI   @PMOIndia   @aajtak  I will escalate this matter in RBI very soon if they don't take action against that person,2024-10-19T12:08:01.000Z,0,0,3,https://pbs.twimg.com/media/GaQIGC6bUAIDf7r?format=jpg&name=small|https://pbs.twimg.com/media/GaQIGC3bUAEVpqo?format=jpg&name=small,False,,
1848359756303323517,https://x.com/DjKumar40325167/status/1848359756303323517,Adv kumar,@DjKumar40325167,RBI will not do anything in all these cases only cyber police complaint solution just intimate the fibe If they take strict action against the agent then it is okay otherwise FIR will have to be made  @FibeIndia,2024-10-21T13:44:41.000Z,0,0,1,,False,,
1848363759489949976,https://x.com/TejasSh21211/status/1848363759489949976,Tejas Sharma,@TejasSh21211,@FibeIndia  why you making fool to all cx and fake promise ill escalate this in RBI AND NBFC fibe making fool to costumers,2024-10-21T14:00:35.000Z,0,0,1,,False,,
1847609152924733649,https://x.com/lawyerpanel0/status/1847609152924733649,lawyer panel,@lawyerpanel0,"@FibeIndia  please call me facing a lot of harrassment mentally by your team 
Please call me immediately",2024-10-19T12:02:03.000Z,0,0,2,https://pbs.twimg.com/media/GaQGu7NbUAE__b6?format=jpg&name=900x900,False,,
1848256940494737418,https://x.com/lawyerpanel0/status/1848256940494737418,lawyer panel,@lawyerpanel0,Please call me,2024-10-21T06:56:08.000Z,0,0,1,,False,,
1848283493735784503,https://x.com/Cryptosumi24270/status/1848283493735784503,Sumith Ohal,@Cryptosumi24270,I'm going through financial crises. I'm depressed coz having alot of financial debt.I asked  @FibeIndia  for 2months DRO moratorium so i can stable in financial situation I will repay.But this what I got reply from fibe. Plz help me out  @RBI   @MLJ_GoI   @nch1915   @UN_Women   @PMOIndia,2024-10-21T08:41:39.000Z,0,0,2,https://pbs.twimg.com/media/GaZsCV3a4AAc7v9?format=jpg&name=small,False,,
1848239117072572637,https://x.com/lawyerpanel0/status/1848239117072572637,lawyer panel,@lawyerpanel0,1422445304,2024-10-21T05:45:18.000Z,0,0,1,,False,,
1847657928548905060,https://x.com/Farooqbhai786/status/1847657928548905060,Farooq,@Farooqbhai786,@FibeIndia   froud company don't take loan this app this is froud company attached Your agent harasment screenshot,2024-10-19T15:15:52.000Z,1,0,1,https://pbs.twimg.com/media/GaQzFdxXYAAP5o5?format=jpg&name=900x900,False,,
1847855568238547364,https://x.com/DjKumar40325167/status/1847855568238547364,Adv kumar,@DjKumar40325167,This is called harrasment and open violation of RBI rule  @RBI   @FibeIndia,2024-10-20T04:21:13.000Z,0,0,2,https://pbs.twimg.com/media/GaTm16jbUAQkB6y?format=jpg&name=900x900,False,,
1846814712333320266,https://x.com/iabhinavtiwari/status/1846814712333320266,Abhinav Tiwari,@iabhinavtiwari,"@FibeIndia  I filed a complaint with your customer service regarding the abusive behavior of a recovery agent. However, no action has been taken, and I have received no updates. This lack of professionalism is disappointing.",2024-10-17T07:25:14.000Z,0,0,2,,False,,
1847614450951471297,https://x.com/ShaktiMehr91409/status/1847614450951471297,Shakti Mehrotra,@ShaktiMehr91409,@FibeIndia   respond ?? your collection team calling me 100 times in a day even on sunday ? As per RBI guidlines no collection team can call no working hours  @RBI   @FinMinIndia   @jagograhakjago   @consumercourtin   @FinMinIndia   @narendramodi,2024-10-19T12:23:06.000Z,0,0,2,,False,,
1847922032551342203,https://x.com/viikramadityaa/status/1847922032551342203,Vikramaditya Bhatt,@viikramadityaa,"@FibeIndia  
Can we connect iver DM about an issue?",2024-10-20T08:45:19.000Z,0,0,1,,False,,
1847934431236915603,https://x.com/SanketYelv94899/status/1847934431236915603,Sanket Yelve,@SanketYelv94899,"@CPMumbaiPolice 
 @PuneCityPolice   @MumbaiPolice  Mr. Sudir Deshmukh(as he said his Name) holding number +91 88287 16861 employee of  @FibeIndia  constantly calling to my family and threatening. Also some of my relatives as well who are not involved in loan.(1)",2024-10-20T09:34:36.000Z,0,0,3,,False,,
1847940464063738257,https://x.com/RoyAlok2/status/1847940464063738257,Alok Roy,@RoyAlok2,"@jaroeducation  , you are running a scam in the name of higher education. Your counselor  convinced me to take a loan through  @FibeIndia  and after  refunded all the amount before start the EMI and same mail sent to the fibe team with the transcript but",2024-10-20T09:58:34.000Z,0,0,2,,False,,
1847971541125931460,https://x.com/rashimat83/status/1847971541125931460,Rashi Mathur,@rashimat83,@rblbank   @mymoneyview   @upwards_loans   @RupeeRedee   @FibeIndia   @OlyvIndia   @RBI  pls mystery shop your inhumane collection activities. I am a distressed customer and will hold you responsible if anything happens to me due to this harassment. They connect via unrecorded channels (WA).,2024-10-20T12:02:03.000Z,0,0,4,,False,,
1847530120984059944,https://x.com/amannimbhoria/status/1847530120984059944,Aman,@amannimbhoria,"@jagograhakjago   @RBI   @SCJudgments  

I have sent you dm with details and i will see what solution i will get or i will be putting everything that happened on social every where",2024-10-19T06:48:00.000Z,0,0,2,,False,,
1846126177276105046,https://x.com/PKC_Pratik/status/1846126177276105046,Pratik Kumar Chouhan,@PKC_Pratik,"@FibeIndia  Your recovery agent harassed my father, exaggerated my loan amount, and used rude behavior during recovery calls. This is in clear violation of RBI guidelines. Kindly take immediate action to resolve this issue.  #CustomerRights   #RBIGuidelines   #Harassment",2024-10-15T09:49:14.000Z,1,0,2,,False,,
1846504842790912478,https://x.com/Syedimt49390252/status/1846504842790912478,Syed imtiyaz,@Syedimt49390252,"Could you please check my recent email , if your authorisation agency is not talk in polite way not going to pay single rupee",2024-10-16T10:53:55.000Z,0,0,1,,False,,
1847526724042395929,https://x.com/amannimbhoria/status/1847526724042395929,Aman,@amannimbhoria,"There's a guy from came to my home telling my father confidential things and told him that i haven't paid it since 2 months which is a lie and taking to me unprofessionally!!! is it acceptable???

 @FibeIndia   @jagograhakjago   @RBI",2024-10-19T06:34:31.000Z,0,0,2,,False,,
1847184989529481296,https://x.com/Chetans27186404/status/1847184989529481296,Chetan singh,@Chetans27186404,pls take action this Early salary  @FibeIndia  this harrasing last 5 year not close my loan and not provide settment,2024-10-18T07:56:35.000Z,0,0,1,,False,,
1847246335260373246,https://x.com/Mukeshpati77212/status/1847246335260373246,Mukesh patil,@Mukeshpati77212,"@FibeIndia  I need to stop this , we have need a 2 to 3 month time for pay the EMI after tham and any collection team has coming for home we take legal action from him and company",2024-10-18T12:00:21.000Z,0,0,1,,False,,
1847251680192020937,https://x.com/iamSeema81/status/1847251680192020937,Seema,@iamSeema81,"@FibeIndia  Please don't harass me by calling so much , Currently I have medical emergency I will pay by December",2024-10-18T12:21:35.000Z,0,0,1,,False,,
1847292806836162869,https://x.com/godISaDJ28/status/1847292806836162869,Amit Tewari,@godISaDJ28,My limit is blocked ..kindly tell your backend team to reconsider the case,2024-10-18T15:05:00.000Z,0,0,1,,False,,
1847154298997952782,https://x.com/s29086336/status/1847154298997952782,Som Nath,@s29086336,"Hello  @FibeIndia  
Your agency debt care enterprises gives me a threat that he will call on my contact list and he will come and sit in my address he will not go until the payment is received.
Is calling on the contact list is legal as per RBI guidelines.
Cust id 1428924713",2024-10-18T05:54:38.000Z,1,0,1,https://pbs.twimg.com/media/GaJpCm3XUAADKRt?format=jpg&name=small|https://pbs.twimg.com/media/GaJpCtdWMAAzc_e?format=jpg&name=small,False,,
1847152025022112198,https://x.com/Sambitn11962256/status/1847152025022112198,Sambit nayak,@Sambitn11962256,"@FibeIndia 
 @RBI   @RBIsays  
Please take neccssary steps against this company they are threatening me and my family , i already informed them that i will clear the emi and every month i used do that but still they are giving us threat",2024-10-18T05:45:35.000Z,0,0,1,,False,,
1847131421397201228,https://x.com/pradeep87585/status/1847131421397201228,Pradeep Sharma,@pradeep87585,@FibeIndia  after paying all my amount and getting NOC THEY ARE CALLING MY FAMILY AND ABUSING  @RBIsays   @RBI  kindly ban this application as soon as possible otherwise so many death wil occur in few days,2024-10-18T04:23:43.000Z,0,0,1,,False,,
1847155152681078992,https://x.com/ShaktiMehr91409/status/1847155152681078992,Shakti Mehrotra,@ShaktiMehr91409,I took loan from fibe  due to some medical emergency and lost my job i am not able to pay emi and informed them over mail that i'll pay emi after one month once i get the job . i never denny even after informed over mail ...their recovery team calling my relative  @FinMinIndia,2024-10-18T05:58:01.000Z,0,0,3,https://pbs.twimg.com/media/GaJpZvZW8AAIvrf?format=jpg&name=small|https://pbs.twimg.com/media/GaJpZvXWwAAsoVO?format=jpg&name=small,False,,
1846885307414987017,https://x.com/moneymunshi/status/1846885307414987017,Munshi,@moneymunshi,"@FibeIndia  please solve my login issue first its been there since june but has not been solved yet ,i don’t even know if my payments are getting updated and what charges are being levied ,this is pathetic service  @jagograhakjago",2024-10-17T12:05:45.000Z,0,0,1,,False,,
1847109662040060297,https://x.com/AshuJaiawal/status/1847109662040060297,Ashu Jaiawal,@AshuJaiawal,"@FibeIndia  My Customer Id is- 1423590620
And am Unable to withdraw my Pre Approved Limits Request you to kindly enable the same on priority basis",2024-10-18T02:57:15.000Z,0,0,1,,False,,
1846831613319303554,https://x.com/Cryptosumi24270/status/1846831613319303554,Sumith Ohal,@Cryptosumi24270,"I have taken loan from  @FibeIndia   but currently I'm going through financial crises,im in depression due to  alot of debts so I can't repay loan for 2months.I want to postpone my emi due date.  @RBI   @MLJ_GoI   @PMOIndia   plz help me out with it",2024-10-17T08:32:23.000Z,0,0,2,,False,,
1846514023593873667,https://x.com/Akhil57701870/status/1846514023593873667,.,@Akhil57701870,""" @FibeIndia  I cancelled my admission, but auto-pay for my loan is still active despite multiple requests to stop it.This issue remains unresolved,and it's causing unnecessary financial strain. Please resolve this ASAP!    #FibeIndia   #AutoPayIssue   #LoanSupport   #CustomerService """,2024-10-16T11:30:24.000Z,2,0,2,https://pbs.twimg.com/media/GaAiuAKWkAA7tSr?format=jpg&name=small,False,,
1846511731444437310,https://x.com/advocate757/status/1846511731444437310,Lawyerpanel757,@advocate757,My Client regardless of telling yours  @FibeIndia   @earlysalar53892  Agent Sneha along with 2 other who claims to be a collection agents from FIBE has been calling and messaging continuously even after my client has explained his situation which amounts to harassment.,2024-10-16T11:21:17.000Z,1,1,1,https://pbs.twimg.com/media/GaAgXGeXwAA0SXL?format=jpg&name=small|https://pbs.twimg.com/media/GaAgXGaXMAAmjIQ?format=jpg&name=small|https://pbs.twimg.com/media/GaAgXGaWcAAjBG7?format=jpg&name=small,False,,
1846598069917217108,https://x.com/aa_arbaaz22/status/1846598069917217108,Arbaaz Ansari,@aa_arbaaz22,@FibeIndia  Your agents are threatening to visit my office and harassing me despite my financial crisis and willingness to settle. This violates RBI guidelines. Please resolve this immediately.  #CustomerRights   #RBIGuidelines   #RespectDignity   #earlysalary   #fibe,2024-10-16T17:04:22.000Z,1,1,2,https://pbs.twimg.com/media/GaBvKE4WQAAyUWp?format=jpg&name=small|https://pbs.twimg.com/media/GaBvKHEW4AA3S0h?format=jpg&name=small|https://pbs.twimg.com/media/GaBvKFVX0AAFeQv?format=jpg&name=small,False,,
1846173230379241821,https://x.com/Chetans27186404/status/1846173230379241821,Chetan singh,@Chetans27186404,chor party hai,2024-10-15T12:56:13.000Z,0,0,1,,False,,
1846173124707926175,https://x.com/Chetans27186404/status/1846173124707926175,Chetan singh,@Chetans27186404,distrod cibil no cal no massage bad man,2024-10-15T12:55:47.000Z,0,0,1,,False,,
1846173077870096589,https://x.com/Chetans27186404/status/1846173077870096589,Chetan singh,@Chetans27186404,distrod cibil no cal no massage bad man,2024-10-15T12:55:36.000Z,0,0,1,,False,,
1846173033691591123,https://x.com/Chetans27186404/status/1846173033691591123,Chetan singh,@Chetans27186404,distrod cibil no cal no massage bad man,2024-10-15T12:55:26.000Z,0,0,1,,False,,
1846172998388130244,https://x.com/Chetans27186404/status/1846172998388130244,Chetan singh,@Chetans27186404,distrod cibil no cal no massage bad man,2024-10-15T12:55:17.000Z,0,0,1,,False,,
1846172861318250906,https://x.com/Chetans27186404/status/1846172861318250906,Chetan singh,@Chetans27186404,distroyed cibil and no any mail no call,2024-10-15T12:54:45.000Z,0,0,1,,False,,
1846423400350167447,https://x.com/SunilVe10793454/status/1846423400350167447,Sunil Verma,@SunilVe10793454,"@FibeIndia   Your agent are abusing me.

Agent details in screenshot 
Fibe team immediate action 

FYI  @RBI 

My loan account number : LAI1005689047

 #kkv 
 #kunalarmy",2024-10-16T05:30:18.000Z,2,1,2,https://pbs.twimg.com/media/GZ_QSdhXoAA4cPV?format=jpg&name=900x900,False,,
1846444779208401237,https://x.com/umed558330/status/1846444779208401237,umed,@umed558330,ESI agent ko crime branch walo ko sonp Dena chahiye,2024-10-16T06:55:15.000Z,1,0,1,,False,,
1846442777317405131,https://x.com/BoxofficeSutra/status/1846442777317405131,Boxofficesutra,@BoxofficeSutra,@FibeIndia  Hi I need urgent resolution..Pls DM me..,2024-10-16T06:47:18.000Z,0,0,2,,False,,
